Date,Open,High,Low,Close,Volume
2013-01-02,69.18,69.48,68.64,69.33,8055900
2013-01-03,69.28,69.48,69.05,69.36,5200100
2013-01-04,69.29,69.63,69.1,69.46,4512300
2013-01-07,69.53,69.69,69.16,69.45,5658400
2013-01-08,69.25,69.7,69.25,69.66,5072500
2013-01-09,69.95,70.04,69.57,70.01,6280900
2013-01-10,70.19,70.92,70.16,70.81,6923200
2013-01-11,70.72,70.89,70.56,70.88,4668900
2013-01-14,70.89,71.42,70.77,71.29,5631800
2013-01-15,71.17,71.74,70.87,71.6,5546100
2013-01-16,71.33,71.8,71.26,71.48,5001000
2013-01-17,71.64,72.47,71.3,72.43,7495700
2013-01-18,72.22,72.54,72.13,72.48,7741200
2013-01-22,72.39,72.45,72.02,72.2,7042200
2013-01-23,72.08,72.29,71.74,71.81,4812000
2013-01-24,71.91,72.38,71.91,72.23,5136300
2013-01-25,72.4,72.55,72.23,72.49,4153600
2013-01-28,72.41,72.67,72.3,72.61,3741000
2013-01-29,72.46,72.95,72.46,72.94,6654600
2013-01-30,72.87,73.46,72.84,73.21,5179600
2013-01-31,73.36,73.37,72.68,72.85,5677900
2013-02-01,73.08,73.11,72.57,72.67,5964900
2013-02-04,72.48,72.67,72.4,72.45,5449500
2013-02-05,72.63,73.16,72.63,73.15,5558500
2013-02-06,72.91,73.12,72.74,72.77,4782800
2013-02-07,72.82,73.03,72.46,72.81,4146400
2013-02-08,72.76,72.87,72.47,72.6,3721400
2013-02-11,72.5,72.64,72.2,72.36,3744000
2013-02-12,72.42,72.45,72.06,72.17,6398000
2013-02-13,72.24,72.37,70.98,71.5,12029800
2013-02-14,72.12,73.2,71.5,72.28,8160800
2013-02-15,72.49,73.72,72.47,73.68,9345800
2013-02-19,73.75,75.59,73.48,75.5,10825700
2013-02-20,75.29,75.86,75.29,75.42,7637900
2013-02-21,75.27,75.44,74.72,75.36,5645200
2013-02-22,75.42,75.58,75.14,75.57,4971300
2013-02-25,75.68,76.33,75.09,75.19,7600400
2013-02-26,75.4,75.77,75.0,75.62,6176900
2013-02-27,75.1,75.59,74.53,75.48,4655800
2013-02-28,75.44,75.95,75.44,75.77,6007400
2013-03-01,75.55,75.95,75.37,75.93,4282100
2013-03-04,75.78,76.62,75.54,76.6,5558800
2013-03-05,76.84,77.07,76.49,76.9,7424800
2013-03-06,77.0,77.09,76.62,76.8,3940800
2013-03-07,76.76,77.17,76.67,77.14,4461600
2013-03-08,77.16,77.41,76.65,77.2,4297000
2013-03-11,77.12,77.39,76.79,76.85,4023100
2013-03-12,76.83,77.18,76.69,76.89,4608300
2013-03-13,76.89,77.1,76.65,76.95,3544000
2013-03-14,77.06,77.22,76.86,77.19,4149900
2013-03-15,76.85,77.15,76.7,77.04,6650900
2013-03-18,76.66,76.99,76.6,76.68,4176900
2013-03-19,76.78,76.95,76.5,76.67,5040200
2013-03-20,76.95,77.07,76.07,76.32,7579800
2013-03-21,76.29,76.75,76.0,76.15,3998200
